"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"994178714404622337","","","2018-05-09 11:34:11 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","It’s not always just about the outcome, but also how you got to where you are today ☺️ #championmindset #SailforSG #wednesdaywisdom https://t.co/37P2CkLqrx https://t.co/Kg3biBbliM","","","","https://www.instagram.com/p/Bijh9GxDP8f/,https://twitter.com/SingaporeSail/status/994178714404622337/photo/1"
"993781966079123456","","","2018-05-08 09:17:38 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @youthworlds: 📰 | Final Nacra 15 Youth Olympic Games spots decided ⛵️🇪🇸 - @BuenosAires2018 @youtholympics 

Read More ➡️  https://t.co/L…","991958217277177856","40852388","2018-05-03 08:30:43 +0000","http://bit.ly/2wan88t,https://twitter.com/youthworlds/status/991958217277177856/photo/1"
"993781937293606912","","","2018-05-08 09:17:32 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @volvooceanrace: We're delighted that the #volvooceanrace has made the final in the Image of the Year category at the @WomenSportTrust #…","992439100828463105","15597739","2018-05-04 16:21:34 +0000","http://bit.ly/2rkGsen,https://twitter.com/volvooceanrace/status/992439100828463105/photo/1"
"993781916657577984","","","2018-05-08 09:17:27 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @worldsailing: 📺 | Hyères 🇫🇷 hosted 647 sailors for the 3⃣rd round of the World Cup Series. Qualification spots for the Marseille Final…","991984681481637888","39973326","2018-05-03 10:15:52 +0000","http://bit.ly/hyeres-highlights-18,https://twitter.com/worldsailing/status/991984681481637888/video/1"
"993157965736759296","","","2018-05-06 15:58:05 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“Sailing challenges me in so many different ways and I'm always learning something new each day” - Justin Liu (Olympian and 2X Asian Games Gold Medalist) #SailforSG #RaisingChampions https://t.co/quiVzUpLtf https://t.co/0Kxw6HpNjr","","","","https://asiangames.sailing.org.sg/champions-gallery/,https://twitter.com/SingaporeSail/status/993157965736759296/photo/1"
"992968687832444928","","","2018-05-06 03:25:58 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""To me, being a Team Singapore athlete is about dedication and commitment, and I am proud to stand for these values.” - Dawn Liu #AsianGames https://t.co/quiVzUpLtf #SailforSG https://t.co/B2eZWo2lcT","","","","https://asiangames.sailing.org.sg/champions-gallery/,https://twitter.com/SingaporeSail/status/992968687832444928/photo/1"
"992782116319612933","","","2018-05-05 15:04:36 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","“Follow your passion, be prepared to work hard and sacrifice, and, above all, don’t let anyone limit your dreams.” - Donovan Bailey https://t.co/rrO8PFSoZN https://t.co/lbWUIMuAt5","","","","https://www.instagram.com/p/BiZm37hDeIZ/,https://twitter.com/SingaporeSail/status/992782116319612933/photo/1"
"992393403756359680","","","2018-05-04 13:19:59 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","“Respect your opponents but know that you are better than them. My mum once told me that she didn't think I was a great sailor even though I was the top national sailor at that time. It brought me down to earth and made me want to prove that I was not on… https://t.co/vchMpDFQOE https://t.co/xY0VLMtl90","","","","https://www.instagram.com/p/BiW2G8Cj1XQ/,https://twitter.com/SingaporeSail/status/992393403756359680/photo/1"
"992349720218501121","","","2018-05-04 10:26:24 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @johnathanloper: Maintaining Athletic Ability and Skills During Examination Periods https://t.co/rV5jkcJ4e2 via @singaporesail","992289091365486592","3042228355","2018-05-04 06:25:29 +0000","https://sailing.org.sg/maintaining-athletic-ability-skills-examination-periods/,https://sailing.org.sg/maintaining-athletic-ability-skills-examination-periods/"
"991639895205601282","991618430980775936","41110491","2018-05-02 11:25:49 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@RYA @BritishSailing Awesome!!","","","",""
"991639744286097410","","","2018-05-02 11:25:13 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @RYA: The @BritishSailing Team's Eilidh McIntyre shares her first memories of sailing! Can you remember your first time on the water? #P…","991618430980775936","41110491","2018-05-02 10:00:31 +0000","http://rya.org/HTYG30jMVnA,https://twitter.com/RYA/status/991618430980775936/video/1"
"991639634001084416","","","2018-05-02 11:24:47 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @worldsailing: 📺 | Watch the May 2018 edition of The World Sailing Show 🌎⛵️

Watch now ➡️ https://t.co/DV01QY8yqb

📋 Featuring: 

- @vol…","991286102706282496","39973326","2018-05-01 11:59:58 +0000","http://bit.ly/2w2gTDB,http://bit.ly/2w2gTDB,https://twitter.com/worldsailing/status/991286102706282496/photo/1"
"991639620369563648","","","2018-05-02 11:24:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @worldsailing: 📰  | Bids invited for 🌎⛵️ World Sailing's 2⃣0⃣2⃣0⃣  Annual Conference 

Read more 👉  https://t.co/vrBHd0QndQ

#worldsaili…","991353932059500545","39973326","2018-05-01 16:29:30 +0000","http://bit.ly/2refIuT,http://bit.ly/2refIuT,https://twitter.com/worldsailing/status/991353932059500545/photo/1"
"991273614837075969","991157202101583872","3605447353","2018-05-01 11:10:21 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@3i6qTAUQLWkZ7gT Yes!! https://t.co/cXkL78UJ23","","","","https://twitter.com/SingaporeSail/status/991273614837075969/photo/1"
"991007420569677824","","","2018-04-30 17:32:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @SingaporeSail: The amazing voyage of Laura Dekker, the 15-year-old who sailed round the world alone - Yachting World https://t.co/AeKde…","990020023405154304","906430548641439744","2018-04-28 00:09:01 +0000","https://buff.ly/2HTl35h,https://twitter.com/SingaporeSail/status/990020023405154304/photo/1"
"990898904341405697","","","2018-04-30 10:21:23 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","“If you don’t start somewhere, you’re gonna go nowhere.” - Bob Marley ⠀
⠀
What’s something you’ve started working on recently? ⠀
⠀
#startsmalldreambig #nevergiveup #SailforSG https://t.co/3nJJ4k46EY https://t.co/nx8Bt0SdMB","","","","https://www.instagram.com/p/BiMOfH4D7WM/,https://twitter.com/SingaporeSail/status/990898904341405697/photo/1"
"990745871519309825","","","2018-04-30 00:13:17 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","This is called trapezing (no, they’re not part of the circus 🤣) and gives sailors more leverage when balancing the boat. #SailforSG https://t.co/o5CIPeNWaj https://t.co/6EVpZkprE1","","","","https://buff.ly/2HF2Chx,https://twitter.com/SingaporeSail/status/990745871519309825/photo/1"
"990745612017635328","","","2018-04-30 00:12:15 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The RS:One is perhaps windsurfing’s answer to the fight for gender equality – both men and women race with the same equipment. Everyone can race together on the same starting line regardless of gender via @Singaporesail https://t.co/o5CIPeNWaj https://t.co/5etfUIDS75","","","","https://buff.ly/2HF2Chx,https://twitter.com/SingaporeSail/status/990745612017635328/photo/1"
"990745101046398976","990744886298079233","906430548641439744","2018-04-30 00:10:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","And ICYMI - Part One can be read here: How Regattas Work!  https://t.co/eTvWfl0bwt","","","","https://asiangames.sailing.org.sg/blog/sailing-101-part-one/?utm_medium=social&utm_source=twitter.com&utm_campaign=ag-content"
"990744886298079233","","","2018-04-30 00:09:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Part Two of our Sailing 101 guide will introduce you to the different classes of boats that will be sailed at the #AsianGames2018. Make it to the end, and you’ll be well-equipped to support our national sailors at the Games! #SailforSG #RaisingChampions

https://t.co/xcDcF56KnC","","","","https://asiangames.sailing.org.sg/blog/part-two-sailing-events/?utm_medium=social&utm_source=twitter.com&utm_campaign=ag-content"
"990582704302370817","","","2018-04-29 13:24:55 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","#tbt the time the first warning signal at the #nacra15worlds2018 was so early that sailors were ready to launch before sunrise 😍😍 #nowindproblems #sunrisemakesupforit #racingwithaview 📸: Nacra 15 Class Association https://t.co/01qjOwBpix https://t.co/vBp33ZU6Hx","","","","https://www.instagram.com/p/BiJ-sYxj-MR/,https://twitter.com/SingaporeSail/status/990582704302370817/photo/1"
"990258841890775041","","","2018-04-28 15:58:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RT @EmergePerfm: What can you learn from 115+ interviews with successful athletes? https://t.co/AgFqPHil6J","988930593013551107","35129691","2018-04-25 00:00:01 +0000","https://buff.ly/2pEzCyJ,https://buff.ly/2pEzCyJ"
"990020023405154304","","","2018-04-28 00:09:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The amazing voyage of Laura Dekker, the 15-year-old who sailed round the world alone - Yachting World https://t.co/AeKdeGI3C0 https://t.co/tq25FXAHPc","","","","https://buff.ly/2HTl35h,https://twitter.com/SingaporeSail/status/990020023405154304/photo/1"
"989959082684567553","989879077766094848","821611832477618178","2018-04-27 20:06:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@andrempowell @SocialGoatCo @defensetf @RDWGroup @MrMichaelSharpe IOS IphoneX https://t.co/oecGLJATBD","","","","https://twitter.com/SingaporeSail/status/989959082684567553/photo/1"
"989891702130446336","","","2018-04-27 15:39:07 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Our @singaporesailingteam is in Hyères, France! 470 pair Yukie (@small) and Cheryl (@cheryl), and 49erFX pair Kimberly (@kim) and Cecilia (@ceci) are competing in the third round of the World Cup Series, which began on the 22nd of April and will end on t… https://t.co/cEXPkwMNuc https://t.co/ioxbvMyJQi","","","","https://www.instagram.com/p/BiFEKOaA1JL/,https://twitter.com/SingaporeSail/status/989891702130446336/photo/1"
"989671823464960001","","","2018-04-27 01:05:24 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Record deal for sailing duo: Griselda Khng and Olivia Chen get six-figure sponsorship boost from @DBSBank https://t.co/g0GMFgBTp4  #SailforSG","","","","https://buff.ly/2HZTm8t"
"989503626757341187","","","2018-04-26 13:57:03 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","“A dream doesn’t become reality through magic; it takes sweat 💦, determination 🏃‍♀️ and hard work 💪.” - Colin Powell https://t.co/GwcW7YAeLh https://t.co/mlcwSV0Pa7","","","","https://www.instagram.com/p/BiCT_UFDFhG/,https://twitter.com/SingaporeSail/status/989503626757341187/photo/1"
"989480388123742208","989479835880886272","2186146144","2018-04-26 12:24:42 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@georges_jc  https://t.co/5CmOkN9AlU","","","","https://twitter.com/SingaporeSail/status/989480388123742208/photo/1"
"989478336513507328","989478049753325568","2186146144","2018-04-26 12:16:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@georges_jc Thank you!! 😊🙏please come sailing with us in Singapore! https://t.co/IHQ6hXCXQf","","","","https://twitter.com/SingaporeSail/status/989478336513507328/photo/1"
"989478337146834944","","","2018-04-26 12:16:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @georges_jc: @SingaporeSail is the most serious and enjoyable sailing club in the world #sailing #joy #sports","989478049753325568","2186146144","2018-04-26 12:15:25 +0000",""
"989477343700795392","","","2018-04-26 12:12:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @physioshane: Full-time job with @SingaporeSail Team across all sailing categories &amp; windsurfing - progressive, data-driven role in inte…","989124632602075138","165666547","2018-04-25 12:51:04 +0000","http://www.linkedin.com/jobs2/view/133198609,https://twitter.com/physioshane/status/989124632602075138/photo/1,https://twitter.com/physioshane/status/989124632602075138/photo/1,https://twitter.com/physioshane/status/989124632602075138/photo/1"
"989086338799554560","989085218312204288","588982512","2018-04-25 10:18:54 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@club_organiser Hi there!! Thanks for your feedback!! Look forward to reading your tweets!","","","",""
"989082236241809410","","","2018-04-25 10:02:36 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@Gr33d_Killz Wow 😵😍 happy Wednesday!!! https://t.co/Gygj0qLFxe","","","","https://twitter.com/SingaporeSail/status/989082236241809410/photo/1"
"989063523530625030","","","2018-04-25 08:48:14 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Big congrats to our sailors Griselda and Olivia for their sponsorship deal with @dbsbank!!! #SailforSG #RoadtoTokyo2020 https://t.co/9jYEYq4SuJ","","","","https://www.straitstimes.com/sport/sailing-griselda-khng-and-olivia-chen-get-six-figure-sponsorship-boost-from-dbs"
"988918386213011457","","","2018-04-24 23:11:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sailing 101: How Regattas Work

Maybe you’ve read about Sailing in the news but could never really follow the sport because it was just too complicated. This series will explain – sans the confusing sailing jargon – how Sailing works! https://t.co/cEFIgabB6C via @singaporesail","","","","http://sumo.ly/Te5Q"
"988910786339790848","","","2018-04-24 22:41:19 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Congratulations to 🥇Ethan Neo and Winston Yeo🥇 for coming out as winners in the 29er Open race at the PBT-PENGERANG-KFC Johor International Regatta 2018 held last weekend!

We are SUPER proud of all of you! 😁

#SailforSG #RaisingChampions https://t.co/qdOgFICQ2r","","","","https://twitter.com/SingaporeSail/status/988910786339790848/photo/1"
"988755641652137989","","","2018-04-24 12:24:49 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Maybe you’ve seen our Instagram posts time and again, but could never really follow the sport because it was just too complicated 🤷‍♀️ But that won’t be the case any longer! We’ve launched our Sailing 101 Series that’ll explain to you how the sport a… https://t.co/6vvrmSaWop https://t.co/tTl4gjY8Ip","","","","https://www.instagram.com/p/Bh8_14AD0ST/,https://twitter.com/SingaporeSail/status/988755641652137989/photo/1"
"988186682674548736","","","2018-04-22 22:43:59 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RT @protecturplanet: Happy #EarthDay #ProtectOurPlanet https://t.co/LaSdi2xENF","988177192088616961","915939036442746882","2018-04-22 22:06:16 +0000","https://twitter.com/protecturplanet/status/988177192088616961/video/1,https://twitter.com/protecturplanet/status/988177192088616961/video/1"
"988186520128573440","","","2018-04-22 22:43:20 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RT @YouTube: Plastic pollution is a deadly threat to our ocean. Watch @NatGeo explain how we can clean up our act: https://t.co/ywp79lCRFP.…","988171920083439616","10228272","2018-04-22 21:45:19 +0000","https://youtu.be/HQTUWK7CM-Y,https://youtu.be/HQTUWK7CM-Y,https://twitter.com/YouTube/status/988171920083439616/photo/1"
"988180760631828482","","","2018-04-22 22:20:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @glafun: 7 Attributes of Elite Athletes | Singapore Sailing https://t.co/keazEr3oF7 via @singaporesail","987717369567952896","745871646087581696","2018-04-21 15:39:06 +0000","http://sumo.ly/Sjow,http://sumo.ly/Sjow"
"987722134641434624","","","2018-04-21 15:58:02 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","How Going Sailing Improved My Health https://t.co/AnNdAxQJ9U https://t.co/3Uv7h5yPqA","","","","https://buff.ly/2He039Q,https://twitter.com/SingaporeSail/status/987722134641434624/photo/1"
"987554683551019009","986639192116678657","260829711","2018-04-21 04:52:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Shahydat That's ok! We're a sailing team, so all we post about is sailing, sports and fitness! Have a nice day! :)","","","",""
"987554535315988480","","","2018-04-21 04:52:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Gr33d_Killz Have a great weekend! https://t.co/mEPfEJjH4d","","","","https://twitter.com/SingaporeSail/status/987554535315988480/photo/1"
"987554260870197248","","","2018-04-21 04:50:58 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“In sailing, there are many uncontrollable factors that are constantly changing. The Singapore Sailing Federation works with our athletes to teach them to deal with these elements with confidence and trust in themselves.” #SailforSG  https://t.co/n1L218bSzb","","","","https://buff.ly/2H8w8vM"
"987151707212734464","","","2018-04-20 02:11:22 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KimAndersen_: Happy to see my Presidential Newsletter in @SailWorldNews https://t.co/5TUk9Wsfdw","981814460133322752","791570830241177600","2018-04-05 08:43:03 +0000","https://twitter.com/sailworldnews/status/981462863402471424,https://twitter.com/sailworldnews/status/981462863402471424"
"987147982066692096","","","2018-04-20 01:56:33 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @KimAndersen_: Thank you @sportaccord for having @worldsailing as IF Case Study on technology &amp; sport. Had the chance to present all the…","987134163722559488","791570830241177600","2018-04-20 01:01:39 +0000","https://twitter.com/KimAndersen_/status/987134163722559488/photo/1"
"986634973624045569","","","2018-04-18 15:58:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“My love for this sport started because I realised that there are always new skills to learn. Sailing is complex as you have to do many things concurrently to be a good sailor.” - Colin Cheng via @SingaporeSail #SailforSG https://t.co/9dytmo8hsq https://t.co/0YmiDwFXVy","","","","https://buff.ly/2GZFcTM,https://twitter.com/SingaporeSail/status/986634973624045569/photo/1"
"986623693634854912","","","2018-04-18 15:13:13 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","It’s time to put aside those excuses and focus on what you want to achieve. Today, you’re going to be stronger than the voices in your head 👍 #yousnoozeyoulose #inspirationalquotes #SailforSG https://t.co/GW6DQjkPRq https://t.co/YLZzGJC3AT","","","","https://www.instagram.com/p/Bht2Wl4Da74/,https://twitter.com/SingaporeSail/status/986623693634854912/photo/1"
"986396169575256064","","","2018-04-18 00:09:07 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“The sport is a very good balance between brawn and brains. Sailing is as tactical as playing chess. But unlike the chess board which is fixed, you've also got variable elements, so it’s intellectually very challenging"" - Dr Ben Tan https://t.co/N7HXb82q0L via @singaporesail https://t.co/UK5OplwY6C","","","","https://buff.ly/2ELrphp,https://twitter.com/SingaporeSail/status/986396169575256064/photo/1"
"986395020407132160","","","2018-04-18 00:04:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Event Sponsorship Guide (2018 Edition): Quick Tips To Get More Sponsors - #AWESOME #GUIDE by @eventmb https://t.co/wVmdakwTXj","","","","https://www.eventmanagerblog.com/event-sponsorship"
"986313524283555840","","","2018-04-17 18:40:43 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JFKU_SportPsych: We're so proud of current student @johnathanloper for his ongoing #mentalskills work with @SingaporeSail, including th…","986313127649132546","1444711638","2018-04-17 18:39:09 +0000","http://asiangames.sailing.org.sg/blog/seven-attributes-elite-athletes/"
"986313490213191681","986313127649132546","1444711638","2018-04-17 18:40:35 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@JFKU_SportPsych @johnathanloper 🙌 we love Johnathan!!! Thank for sharing! 😊","","","",""
"986288714564292608","","","2018-04-17 17:02:08 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @dannyhoops: Excellent #lifeskill tips from my colleague and friend Jonathan Loper: Attributes of Elite Athletes | Singapore Sailing htt…","986288385521213441","75570211","2018-04-17 17:00:50 +0000","http://sumo.ly/Sjow"
"986288596456910848","986288385521213441","75570211","2018-04-17 17:01:40 +0000","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@dannyhoops Thanks for sharing!!","","","",""
"986272573800448000","","","2018-04-17 15:58:00 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Wind in Cambodia’s sails, says World Sailing expert https://t.co/DVtIlxJIwn","","","","https://buff.ly/2JMvTrW"
"986033767348359168","","","2018-04-17 00:09:04 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“I never have a problem motivating myself,” Vonn says. “I’m always going until failure. https://t.co/7Rfx1HaqOW #Opympian #Workouts https://t.co/Q61QKYEDYA","","","","https://buff.ly/2vfYz9J,https://twitter.com/SingaporeSail/status/986033767348359168/photo/1"
"985910201193725952","","","2018-04-16 15:58:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""The fact that one is able to ride the waves is power in its most natural form."" Anthony Kiong https://t.co/Wqxbts2WpZ via @singaporesail https://t.co/vYDedyh7tL","","","","https://buff.ly/2vdWoU9,https://twitter.com/SingaporeSail/status/985910201193725952/photo/1"
"985878559276388352","","","2018-04-16 13:52:19 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","“I enjoy the freedom and serenity sailing brings. It’s something very rare in a fast-paced society. High performance sailing is a constant quest of bettering oneself. It’s a powerful mantra to have in life.” - Terence Koh, Asian Games Silver Medalist &amp; N… https://t.co/b7vrHGckI2 https://t.co/xnUyAS4enx","","","","https://www.instagram.com/p/BhojghknFIy/,https://twitter.com/SingaporeSail/status/985878559276388352/photo/1"
"985671368464388096","","","2018-04-16 00:09:01 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“She never lets a session go,” he says. “Every single set and every rep matters. There’s no fluff.”  https://t.co/7Rfx1HaqOW #GRIT #Perserverance #Olympic #Athletes #fitspiration https://t.co/QhqtWnXpLz","","","","https://buff.ly/2vfYz9J,https://twitter.com/SingaporeSail/status/985671368464388096/photo/1"
"985547809414926337","","","2018-04-15 15:58:03 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“I suspect in the hearts of all sailors, all yearn for freedom. The sea, with its vastness, is ever alluring to me. I always feel relaxed, even in the heat of competition, when I am sailing,”- Jodie Lai https://t.co/N7HXb82q0L via @singaporesail #SailforSG #AsianGames2018 https://t.co/JzbJxMjYto","","","","https://buff.ly/2ELrphp,https://twitter.com/SingaporeSail/status/985547809414926337/photo/1"
"985309003893927936","","","2018-04-15 00:09:07 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“Sailing is fascinating (because) you get to control the boat in the midst of natural elements – the choppy sea and fickle weather. I somehow feel that the lessons learnt are applicable to the inevitable trials and tribulations we face in our lives,” - Colin Ng #SailforSG https://t.co/IuRm0AtA4p","","","","https://twitter.com/SingaporeSail/status/985309003893927936/photo/1"
"985221763217801216","984842811374579712","54869709","2018-04-14 18:22:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@harmony2828 Thanks for the support!! https://t.co/LIpHzIemUU","","","","https://twitter.com/SingaporeSail/status/985221763217801216/photo/1"
"985185446975148032","","","2018-04-14 15:58:09 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","“To me, being a @TeamSingapore athlete is about dedication and commitment, and I am proud to stand for these values.”  - Dawn Liu https://t.co/N7HXb82q0L via @singaporesail #SailforSG #AsianGames #RaisingChampions https://t.co/RSjMaX7LqT","","","","https://buff.ly/2ELrphp,https://twitter.com/SingaporeSail/status/985185446975148032/photo/1"
"985060442920792064","","","2018-04-14 07:41:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","“Out in the sea, one feels vulnerable yet powerful at the same time. Vulnerability arises because of its boundlessness. The fact that one is able to ride the waves is power in its most natural form."" - Anthony Kiong https://t.co/iZQtHP1tG3 via @singaporesail","","","","http://sumo.ly/SsAm"
"984999940374986752","","","2018-04-14 03:41:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","With Sailing having the lion share of medals at the Asian Games, it's only fair we showcase our Asian Games medallists in our Champions Gallery!  Check them out! #SailforSG #RaisingChampions
https://t.co/SArPA12Bvq","","","","http://asiangames.sailing.org.sg/champions-gallery/?utm_medium=social&utm_source=twitter.com&utm_campaign=ag-content"
"984770030268186624","","","2018-04-13 12:27:26 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Sometimes, your life is defined by a single moment. Let it be today. Go boldly in the direction of your dreams 🌟 #SailforSG #cantstopwontstop #inspirationalquotes https://t.co/mpuKjUQ2RO https://t.co/HarQlHzIMl","","","","https://www.instagram.com/p/BhgrZd1H_aB/,https://twitter.com/SingaporeSail/status/984770030268186624/photo/1"
"984420060176494592","","","2018-04-12 13:16:46 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","When you compete on the world stage, amongst the best sailors in the world, the one who eventually emerges victorious isn't the one who simply trains the hardest - it is the sailor who trains the smartest too 🤓. In order to do so, athletes need the r… https://t.co/9NBdjEj8xR https://t.co/urgtzaiVBQ","","","","https://www.instagram.com/p/BheMQR9lnGD/,https://twitter.com/SingaporeSail/status/984420060176494592/photo/1"
"984252754234302464","","","2018-04-12 02:11:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","We're hiring a Sports Physiotherapist - please share! #SailforSG

https://t.co/iAb4QeeHQ6","","","","https://www.linkedin.com/jobs/view/133198609/"
"984229622895144960","","","2018-04-12 00:40:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @SingYachtShow: 3 Days Left! Discover the @singyachtshow! An exclusive event which epitomises luxury lifestyle, world-class yachts and h…","983190595517734912","930701756","2018-04-09 03:51:19 +0000","http://bit.ly/SingaporeYachtShow2018,http://bit.ly/WhatsOnSYS,https://twitter.com/SingYachtShow/status/983190595517734912/photo/1"
"984228677243293696","","","2018-04-12 00:36:17 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","10 Fun Facts about the Singapore Sailing Team at the Asian Games via @SingaporeSail https://t.co/JgbYke3INh #AsianGames2018 #RoadtoAG #SailforSG","","","","https://buff.ly/2EEjyT7"
"984066489614569473","","","2018-04-11 13:51:48 +0000","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Did you know that Singapore’s youngest Asian Games Gold medallist was from the @singaporesailingteam? Maybe you do. What about Singapore’s first Sailing Gold medallist? Who is he or she? Check out the 10 Fun Facts about our @singaporesailingteam at the A… https://t.co/XtjaCWAkCn https://t.co/bj6cndNL8N","","","","https://www.instagram.com/p/BhbrdkuFLas/,https://twitter.com/SingaporeSail/status/984066489614569473/photo/1"
"983880330028503040","","","2018-04-11 01:32:04 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","The Ultimate Guide to Sailing at the Asian Games 2018 |via  @SingaporeSail https://t.co/ZPLKzI4WGf #AsianGames2018 #RaisingChampsions #RoadtoAG","","","","https://buff.ly/2qoNQnt"
